,Place,Points,Name,PDGA#,Rating,Par,Rd1,Unnamed: 7,Rd2,Unnamed: 9,Rd3,Unnamed: 11,Finals,Unnamed: 13,Total,Prize,event,Rd4,Unnamed: 4,Unnamed: 6,Unnamed: 8,Semis,Unnamed: 10,Unnamed: 12,Prize (USD),Rd5,Rd6,Unnamed: 14,Rd7,Unnamed: 16,Rd8,Unnamed: 18,Unnamed: 20,Unnamed: 22,Unnamed: 5,Unnamed: 15,Unnamed: 17,Unnamed: 19,Unnamed: 21,Unnamed: 23,Unnamed: 24
14,15,870.0,Kyle Crabtree,25596.0,1018.0,,57,,52.0,,54.0,,,,163,$470,The Memorial presented by Discraft,,,1006.0,1003.0,,1031.0,,,,,,,,,,,,,,,,,,
15,15,870.0,Jay Reading,15864.0,1012.0,,60,,48.0,,55.0,,,,163,$470,The Memorial presented by Discraft,,,981.0,1042.0,,1023.0,,,,,,,,,,,,,,,,,,
16,15,870.0,Chris Sprague,16425.0,1013.0,,56,,50.0,,57.0,,,,163,$470,The Memorial presented by Discraft,,,1014.0,1022.0,,1006.0,,,,,,,,,,,,,,,,,,
17,15,870.0,Karl Johan Hoj Nybo,28903.0,987.0,,57,,48.0,,58.0,,,,163,$470,The Memorial presented by Discraft,,,1006.0,1042.0,,998.0,,,,,,,,,,,,,,,,,,
18,19,830.0,Robert Mcintee,28234.0,1005.0,,59,,50.0,,55.0,,,,164,$400,The Memorial presented by Discraft,,,989.0,1022.0,,1023.0,,,,,,,,,,,,,,,,,,
19,19,830.0,Mike Gerads,23148.0,985.0,,56,,53.0,,55.0,,,,164,$400,The Memorial presented by Discraft,,,1014.0,994.0,,1023.0,,,,,,,,,,,,,,,,,,
20,19,830.0,Carlo Pelg,16824.0,1002.0,,56,,51.0,,57.0,,,,164,$400,The Memorial presented by Discraft,,,1014.0,1013.0,,1006.0,,,,,,,,,,,,,,,,,,
21,22,800.0,Daniel Oleksy,29395.0,985.0,,60,,49.0,,56.0,,,,165,$340,The Memorial presented by Discraft,,,981.0,1032.0,,1014.0,,,,,,,,,,,,,,,,,,
22,22,800.0,Andrew Bohme,32842.0,952.0,,55,,51.0,,59.0,,,,165,$340,The Memorial presented by Discraft,,,1023.0,1013.0,,989.0,,,,,,,,,,,,,,,,,,
23,22,800.0,Cory Sharp,24270.0,997.0,,54,,52.0,,59.0,,,,165,$340,The Memorial presented by Discraft,,,1031.0,1003.0,,989.0,,,,,,,,,,,,,,,,,,
24,25,770.0,Jeff Layland,17682.0,1007.0,,57,,57.0,,52.0,,,,166,$285,The Memorial presented by Discraft,,,1006.0,956.0,,1048.0,,,,,,,,,,,,,,,,,,
25,25,770.0,Steve Gailey,31762.0,987.0,,56,,53.0,,57.0,,,,166,$285,The Memorial presented by Discraft,,,1014.0,994.0,,1006.0,,,,,,,,,,,,,,,,,,
26,25,770.0,Richard Thompson,23863.0,975.0,,57,,51.0,,58.0,,,,166,$285,The Memorial presented by Discraft,,,1006.0,1013.0,,998.0,,,,,,,,,,,,,,,,,,
27,25,770.0,Matt Orum,18330.0,1012.0,,56,,52.0,,58.0,,,,166,$286,The Memorial presented by Discraft,,,1014.0,1003.0,,998.0,,,,,,,,,,,,,,,,,,
28,29,730.0,Cameron Golab,25529.0,980.0,,55,,57.0,,55.0,,,,167,$245,The Memorial presented by Discraft,,,1023.0,956.0,,1023.0,,,,,,,,,,,,,,,,,,
29,29,730.0,Charles Matheson,14697.0,953.0,,55,,57.0,,55.0,,,,167,$245,The Memorial presented by Discraft,,,1023.0,956.0,,1023.0,,,,,,,,,,,,,,,,,,
30,29,730.0,Travis Blase,28536.0,979.0,,56,,53.0,,58.0,,,,167,$245,The Memorial presented by Discraft,,,1014.0,994.0,,998.0,,,,,,,,,,,,,,,,,,
31,29,730.0,Philo Brathwaite,26416.0,1002.0,,58,,48.0,,61.0,,,,167,$245,The Memorial presented by Discraft,,,998.0,1042.0,,973.0,,,,,,,,,,,,,,,,,,
32,33,690.0,Shawn Sinclair,10819.0,1000.0,,58,,55.0,,55.0,,,,168,$210,The Memorial presented by Discraft,,,998.0,975.0,,1023.0,,,,,,,,,,,,,,,,,,
33,33,690.0,Patrick Blazek,25325.0,986.0,,59,,53.0,,56.0,,,,168,$210,The Memorial presented by Discraft,,,989.0,994.0,,1014.0,,,,,,,,,,,,,,,,,,
34,33,690.0,Don Smith,16831.0,989.0,,55,,55.0,,58.0,,,,168,$210,The Memorial presented by Discraft,,,1023.0,975.0,,998.0,,,,,,,,,,,,,,,,,,
35,36,660.0,Paul Ulibarri,27171.0,995.0,,57,,53.0,,59.0,,,,169,$185,The Memorial presented by Discraft,,,1006.0,994.0,,989.0,,,,,,,,,,,,,,,,,,
36,36,660.0,Ken tank Franks,25447.0,1007.0,,53,,53.0,,63.0,,,,169,$185,The Memorial presented by Discraft,,,1039.0,994.0,,956.0,,,,,,,,,,,,,,,,,,
37,38,640.0,Chris Boro,23490.0,998.0,,59,,56.0,,56.0,,,,171,$165,The Memorial presented by Discraft,,,989.0,965.0,,1014.0,,,,,,,,,,,,,,,,,,
38,38,640.0,Andrew Rich,14349.0,1000.0,,62,,49.0,,60.0,,,,171,$165,The Memorial presented by Discraft,,,964.0,1032.0,,981.0,,,,,,,,,,,,,,,,,,
39,40,620.0,Scott Rief,26039.0,986.0,,57,,55.0,,60.0,,,,172,$150,The Memorial presented by Discraft,,,1006.0,975.0,,981.0,,,,,,,,,,,,,,,,,,
40,41,610.0,Cary Trotter,19147.0,1006.0,,58,,58.0,,57.0,,,,173,,The Memorial presented by Discraft,,,998.0,946.0,,1006.0,,,,,,,,,,,,,,,,,,
41,41,610.0,Kyle Pinkman,29248.0,985.0,,62,,52.0,,59.0,,,,173,,The Memorial presented by Discraft,,,964.0,1003.0,,989.0,,,,,,,,,,,,,,,,,,
42,41,610.0,Geoff Bennett,24962.0,1010.0,,58,,56.0,,59.0,,,,173,,The Memorial presented by Discraft,,,998.0,965.0,,989.0,,,,,,,,,,,,,,,,,,
43,41,610.0,Steve Brinster,10628.0,1021.0,,57,,55.0,,61.0,,,,173,,The Memorial presented by Discraft,,,1006.0,975.0,,973.0,,,,,,,,,,,,,,,,,,
44,45,570.0,Will Schusterick,29064.0,976.0,,66,,55.0,,53.0,,,,174,,The Memorial presented by Discraft,,,931.0,975.0,,1039.0,,,,,,,,,,,,,,,,,,
45,45,570.0,Brian Rossi,25035.0,986.0,,59,,55.0,,60.0,,,,174,,The Memorial presented by Discraft,,,989.0,975.0,,981.0,,,,,,,,,,,,,,,,,,
46,47,550.0,Steve Mills,23516.0,972.0,,62,,53.0,,60.0,,,,175,,The Memorial presented by Discraft,,,964.0,994.0,,981.0,,,,,,,,,,,,,,,,,,
47,47,550.0,Brian Donahue,14686.0,943.0,,60,,53.0,,62.0,,,,175,,The Memorial presented by Discraft,,,981.0,994.0,,964.0,,,,,,,,,,,,,,,,,,
48,49,530.0,Sam Russ,27261.0,956.0,,67,,52.0,,57.0,,,,176,,The Memorial presented by Discraft,,,922.0,1003.0,,1006.0,,,,,,,,,,,,,,,,,,
49,49,530.0,Greg Schwartz,28464.0,965.0,,62,,56.0,,58.0,,,,176,,The Memorial presented by Discraft,,,964.0,965.0,,998.0,,,,,,,,,,,,,,,,,,
50,49,530.0,Joe Rovere,30306.0,973.0,,62,,55.0,,59.0,,,,176,,The Memorial presented by Discraft,,,964.0,975.0,,989.0,,,,,,,,,,,,,,,,,,
51,49,530.0,Zak Martin,21909.0,984.0,,66,,50.0,,60.0,,,,176,,The Memorial presented by Discraft,,,931.0,1022.0,,981.0,,,,,,,,,,,,,,,,,,
52,49,530.0,David Bihl,12771.0,981.0,,62,,54.0,,60.0,,,,176,,The Memorial presented by Discraft,,,964.0,984.0,,981.0,,,,,,,,,,,,,,,,,,
53,49,530.0,Michael Downes,13898.0,974.0,,60,,55.0,,61.0,,,,176,,The Memorial presented by Discraft,,,981.0,975.0,,973.0,,,,,,,,,,,,,,,,,,
54,49,530.0,Zach Richer,28472.0,961.0,,61,,53.0,,62.0,,,,176,,The Memorial presented by Discraft,,,973.0,994.0,,964.0,,,,,,,,,,,,,,,,,,
55,49,530.0,Jonny V VanDeurzen,14324.0,963.0,,62,,51.0,,63.0,,,,176,,The Memorial presented by Discraft,,,964.0,1013.0,,956.0,,,,,,,,,,,,,,,,,,
56,49,530.0,Peter Wade,21761.0,951.0,,59,,54.0,,63.0,,,,176,,The Memorial presented by Discraft,,,989.0,984.0,,956.0,,,,,,,,,,,,,,,,,,
57,49,530.0,Ross Brandt,27480.0,989.0,,59,,52.0,,65.0,,,,176,,The Memorial presented by Discraft,,,989.0,1003.0,,939.0,,,,,,,,,,,,,,,,,,
58,59,430.0,Jose Madrid,15270.0,962.0,,71,,52.0,,54.0,,,,177,,The Memorial presented by Discraft,,,889.0,1003.0,,1031.0,,,,,,,,,,,,,,,,,,
59,59,430.0,Bamba Rico,4667.0,976.0,,60,,58.0,,59.0,,,,177,,The Memorial presented by Discraft,,,981.0,946.0,,989.0,,,,,,,,,,,,,,,,,,
60,59,430.0,Leland O'Driscoll,28079.0,967.0,,59,,56.0,,62.0,,,,177,,The Memorial presented by Discraft,,,989.0,965.0,,964.0,,,,,,,,,,,,,,,,,,
61,62,400.0,Chandler Fry,25541.0,978.0,,62,,55.0,,61.0,,,,178,,The Memorial presented by Discraft,,,964.0,975.0,,973.0,,,,,,,,,,,,,,,,,,
62,63,390.0,Terry t-dogg Miller,10738.0,990.0,,70,,49.0,,60.0,,,,179,,The Memorial presented by Discraft,,,897.0,1032.0,,981.0,,,,,,,,,,,,,,,,,,
63,63,390.0,Randy Fortenberry,16348.0,982.0,,63,,55.0,,61.0,,,,179,,The Memorial presented by Discraft,,,956.0,975.0,,973.0,,,,,,,,,,,,,,,,,,
64,65,370.0,Monroy Gowens,23413.0,951.0,,66,,56.0,,58.0,,,,180,,The Memorial presented by Discraft,,,931.0,965.0,,998.0,,,,,,,,,,,,,,,,,,
65,65,370.0,Nick Rapp,22865.0,939.0,,64,,58.0,,58.0,,,,180,,The Memorial presented by Discraft,,,947.0,946.0,,998.0,,,,,,,,,,,,,,,,,,
66,65,370.0,Rex Rogers,29154.0,955.0,,65,,56.0,,59.0,,,,180,,The Memorial presented by Discraft,,,939.0,965.0,,989.0,,,,,,,,,,,,,,,,,,
67,65,370.0,Chris barley Kirby,17683.0,971.0,,62,,58.0,,60.0,,,,180,,The Memorial presented by Discraft,,,964.0,946.0,,981.0,,,,,,,,,,,,,,,,,,
68,65,370.0,Michael Rideout,25724.0,943.0,,60,,59.0,,61.0,,,,180,,The Memorial presented by Discraft,,,981.0,936.0,,973.0,,,,,,,,,,,,,,,,,,
69,65,370.0,Michael Lust,27228.0,957.0,,60,,55.0,,65.0,,,,180,,The Memorial presented by Discraft,,,981.0,975.0,,939.0,,,,,,,,,,,,,,,,,,
70,71,310.0,Miguel Ramos,9208.0,948.0,,67,,56.0,,58.0,,,,181,,The Memorial presented by Discraft,,,922.0,965.0,,998.0,,,,,,,,,,,,,,,,,,
71,71,310.0,David Brownlow,19500.0,965.0,,65,,58.0,,58.0,,,,181,,The Memorial presented by Discraft,,,939.0,946.0,,998.0,,,,,,,,,,,,,,,,,,
72,71,310.0,Dana Vicich,26228.0,974.0,,61,,62.0,,58.0,,,,181,,The Memorial presented by Discraft,,,973.0,908.0,,998.0,,,,,,,,,,,,,,,,,,
73,74,280.0,David Parnell,18272.0,963.0,,66,,57.0,,59.0,,,,182,,The Memorial presented by Discraft,,,931.0,956.0,,989.0,,,,,,,,,,,,,,,,,,
74,74,280.0,Scott Buff,25588.0,977.0,,62,,58.0,,62.0,,,,182,,The Memorial presented by Discraft,,,964.0,946.0,,964.0,,,,,,,,,,,,,,,,,,
75,74,280.0,Aaron Martin,25075.0,979.0,,63,,55.0,,64.0,,,,182,,The Memorial presented by Discraft,,,956.0,975.0,,947.0,,,,,,,,,,,,,,,,,,
76,77,250.0,Steve Loyd,11544.0,973.0,,64,,57.0,,62.0,,,,183,,The Memorial presented by Discraft,,,947.0,956.0,,964.0,,,,,,,,,,,,,,,,,,
77,77,250.0,Barton Erickson,16730.0,939.0,,65,,53.0,,65.0,,,,183,,The Memorial presented by Discraft,,,939.0,994.0,,939.0,,,,,,,,,,,,,,,,,,
78,79,230.0,Jay Harbour,21464.0,970.0,,67,,57.0,,60.0,,,,184,,The Memorial presented by Discraft,,,922.0,956.0,,981.0,,,,,,,,,,,,,,,,,,
79,79,230.0,Glen Oliviero,6905.0,981.0,,64,,53.0,,67.0,,,,184,,The Memorial presented by Discraft,,,947.0,994.0,,922.0,,,,,,,,,,,,,,,,,,
80,81,210.0,Fred Smith,20578.0,978.0,,65,,60.0,,60.0,,,,185,,The Memorial presented by Discraft,,,939.0,927.0,,981.0,,,,,,,,,,,,,,,,,,
81,81,210.0,Anthony Bee,18512.0,954.0,,64,,59.0,,62.0,,,,185,,The Memorial presented by Discraft,,,947.0,936.0,,964.0,,,,,,,,,,,,,,,,,,
82,81,210.0,Bradd Brotz,17135.0,955.0,,63,,59.0,,63.0,,,,185,,The Memorial presented by Discraft,,,956.0,936.0,,956.0,,,,,,,,,,,,,,,,,,
83,81,210.0,Charles Pettit,27536.0,943.0,,62,,57.0,,66.0,,,,185,,The Memorial presented by Discraft,,,964.0,956.0,,931.0,,,,,,,,,,,,,,,,,,
84,85,170.0,Robert Ryan,30296.0,960.0,,66,,60.0,,60.0,,,,186,,The Memorial presented by Discraft,,,931.0,927.0,,981.0,,,,,,,,,,,,,,,,,,
85,85,170.0,Steve Boylan,6542.0,963.0,,67,,56.0,,63.0,,,,186,,The Memorial presented by Discraft,,,922.0,965.0,,956.0,,,,,,,,,,,,,,,,,,
86,85,170.0,Mark Lawrence,26768.0,968.0,,60,,62.0,,64.0,,,,186,,The Memorial presented by Discraft,,,981.0,908.0,,947.0,,,,,,,,,,,,,,,,,,
87,88,140.0,Ben Vosper,24784.0,931.0,,63,,60.0,,64.0,,,,187,,The Memorial presented by Discraft,,,956.0,927.0,,947.0,,,,,,,,,,,,,,,,,,
88,89,130.0,Eric Kuitunen,18250.0,941.0,,63,,58.0,,67.0,,,,188,,The Memorial presented by Discraft,,,956.0,946.0,,922.0,,,,,,,,,,,,,,,,,,
89,90,120.0,Mike Durco,13559.0,969.0,,67,,61.0,,61.0,,,,189,,The Memorial presented by Discraft,,,922.0,917.0,,973.0,,,,,,,,,,,,,,,,,,
90,91,110.0,Jesse Au,29340.0,966.0,,69,,58.0,,63.0,,,,190,,The Memorial presented by Discraft,,,906.0,946.0,,956.0,,,,,,,,,,,,,,,,,,
91,92,100.0,Tan Nguyen,29056.0,935.0,,64,,64.0,,64.0,,,,192,,The Memorial presented by Discraft,,,947.0,889.0,,947.0,,,,,,,,,,,,,,,,,,
92,93,90.0,Jake Schlagheck,23143.0,992.0,,67,,60.0,,66.0,,,,193,,The Memorial presented by Discraft,,,922.0,927.0,,931.0,,,,,,,,,,,,,,,,,,
93,94,80.0,Richard Poplin,17747.0,945.0,,65,,61.0,,68.0,,,,194,,The Memorial presented by Discraft,,,939.0,917.0,,914.0,,,,,,,,,,,,,,,,,,
94,95,70.0,Kevin Daniel,31551.0,878.0,,69,,57.0,,72.0,,,,198,,The Memorial presented by Discraft,,,906.0,956.0,,881.0,,,,,,,,,,,,,,,,,,
95,96,60.0,Jeff Whorton,16393.0,886.0,,71,,67.0,,65.0,,,,203,,The Memorial presented by Discraft,,,889.0,860.0,,939.0,,,,,,,,,,,,,,,,,,
96,97,50.0,Stephen Dale,27302.0,936.0,,71,,65.0,,69.0,,,,205,,The Memorial presented by Discraft,,,889.0,879.0,,906.0,,,,,,,,,,,,,,,,,,
97,97,50.0,Luke Butch,18801.0,932.0,,74,,60.0,,71.0,,,,205,,The Memorial presented by Discraft,,,864.0,927.0,,889.0,,,,,,,,,,,,,,,,,,
98,99,30.0,Chris Bunke,23873.0,935.0,,73,,64.0,,73.0,,,,210,,The Memorial presented by Discraft,,,872.0,889.0,,872.0,,,,,,,,,,,,,,,,,,
99,100,0.0,Floyd Henke,24076.0,931.0,,61,,55.0,,888.0,,,,DNF,,The Memorial presented by Discraft,,,973.0,975.0,,,,,,,,,,,,,,,,,,,,
100,101,0.0,Jeremy Thornton,20504.0,978.0,,75,,888.0,,888.0,,,,DNF,,The Memorial presented by Discraft,,,856.0,,,,,,,,,,,,,,,,,,,,,
0,1,1060.0,Barry Schultz,6840.0,1027.0,,48,,47.0,,47.0,,22.0,,213,"$2,000",Bowling Green Open,49.0,,1025.0,1072.0,,1035.0,1006.0,,,,,,,,,,,,,,,,,
1,2,1050.0,Eric Mccabe,11674.0,1021.0,,53,,47.0,,46.0,,25.0,,217,"$1,250",Bowling Green Open,46.0,,975.0,1072.0,,1045.0,1037.0,,,,,,,,,,,,,,,,,
2,3,1040.0,David Feldberg,12626.0,1032.0,,50,,50.0,,46.0,,25.0,,218,$875,Bowling Green Open,47.0,,1005.0,1045.0,,1045.0,1027.0,,,,,,,,,,,,,,,,,
3,3,1040.0,Geoff Bennett,24962.0,1010.0,,47,,53.0,,49.0,,23.0,,218,$875,Bowling Green Open,46.0,,1035.0,1018.0,,1015.0,1037.0,,,,,,,,,,,,,,,,,
4,5,1020.0,Ken Climo,4297.0,1039.0,,49,,56.0,,45.0,,,,196,$700,Bowling Green Open,46.0,,1015.0,991.0,,1055.0,1037.0,,,,,,,,,,,,,,,,,
5,6,1010.0,Markus Källström,13150.0,1023.0,,50,,54.0,,51.0,,,,198,$630,Bowling Green Open,43.0,,1005.0,1009.0,,995.0,1068.0,,,,,,,,,,,,,,,,,
6,7,1000.0,Nathan Doss,11794.0,1031.0,,51,,56.0,,47.0,,,,199,$580,Bowling Green Open,45.0,,995.0,991.0,,1035.0,1048.0,,,,,,,,,,,,,,,,,
7,8,990.0,Jay Reading,15864.0,1012.0,,48,,55.0,,47.0,,,,200,$535,Bowling Green Open,50.0,,1025.0,1000.0,,1035.0,996.0,,,,,,,,,,,,,,,,,
8,9,980.0,Avery Jenkins,7495.0,1023.0,,51,,54.0,,48.0,,,,201,$500,Bowling Green Open,48.0,,995.0,1009.0,,1025.0,1017.0,,,,,,,,,,,,,,,,,
9,10,970.0,Matt Orum,18330.0,1012.0,,51,,57.0,,49.0,,,,202,$445,Bowling Green Open,45.0,,995.0,982.0,,1015.0,1048.0,,,,,,,,,,,,,,,,,
10,10,970.0,Will Schusterick,29064.0,976.0,,48,,54.0,,54.0,,,,202,$445,Bowling Green Open,46.0,,1025.0,1009.0,,965.0,1037.0,,,,,,,,,,,,,,,,,
11,10,970.0,Eric Roadhouse,10017.0,1011.0,,52,,54.0,,47.0,,,,202,$445,Bowling Green Open,49.0,,985.0,1009.0,,1035.0,1006.0,,,,,,,,,,,,,,,,,
12,13,940.0,Nolan Grider,13219.0,1016.0,,52,,56.0,,49.0,,,,203,$385,Bowling Green Open,46.0,,985.0,991.0,,1015.0,1037.0,,,,,,,,,,,,,,,,,
13,13,940.0,Cale Leiviska,24341.0,1024.0,,54,,53.0,,49.0,,,,203,$385,Bowling Green Open,47.0,,965.0,1018.0,,1015.0,1027.0,,,,,,,,,,,,,,,,,
14,13,940.0,Kevin Mccoy,9453.0,1006.0,,48,,54.0,,50.0,,,,203,$385,Bowling Green Open,51.0,,1025.0,1009.0,,1005.0,985.0,,,,,,,,,,,,,,,,,
15,16,910.0,William Themm,18967.0,999.0,,50,,56.0,,51.0,,,,204,$355,Bowling Green Open,47.0,,1005.0,991.0,,995.0,1027.0,,,,,,,,,,,,,,,,,
16,17,900.0,David Bihl,12771.0,981.0,,52,,52.0,,49.0,,,,205,$326,Bowling Green Open,52.0,,985.0,1027.0,,1015.0,975.0,,,,,,,,,,,,,,,,,
17,17,900.0,Nathan Clapp,20286.0,979.0,,48,,53.0,,52.0,,,,205,$326,Bowling Green Open,52.0,,1025.0,1018.0,,985.0,975.0,,,,,,,,,,,,,,,,,
18,17,900.0,George Smith,4034.0,1006.0,,48,,55.0,,48.0,,,,205,$326,Bowling Green Open,54.0,,1025.0,1000.0,,1025.0,954.0,,,,,,,,,,,,,,,,,
19,17,900.0,Nikko Locastro,11534.0,1010.0,,47,,52.0,,52.0,,,,205,$326,Bowling Green Open,54.0,,1035.0,1027.0,,985.0,954.0,,,,,,,,,,,,,,,,,
20,21,860.0,Scott Rief,26039.0,986.0,,53,,52.0,,50.0,,,,206,$300,Bowling Green Open,51.0,,975.0,1027.0,,1005.0,985.0,,,,,,,,,,,,,,,,,
21,22,850.0,Tim Knaul,22596.0,971.0,,51,,53.0,,53.0,,,,207,$295,Bowling Green Open,50.0,,995.0,1018.0,,975.0,996.0,,,,,,,,,,,,,,,,,
22,23,840.0,Justin Bunnell,20827.0,1015.0,,54,,51.0,,53.0,,,,208,$280,Bowling Green Open,50.0,,965.0,1036.0,,975.0,996.0,,,,,,,,,,,,,,,,,
23,23,840.0,Jacky Logan,25728.0,997.0,,51,,54.0,,53.0,,,,208,$280,Bowling Green Open,50.0,,995.0,1009.0,,975.0,996.0,,,,,,,,,,,,,,,,,
24,23,840.0,Kris Orrick,20020.0,994.0,,51,,53.0,,54.0,,,,208,$280,Bowling Green Open,50.0,,995.0,1018.0,,965.0,996.0,,,,,,,,,,,,,,,,,
25,26,810.0,Brent Koontz,24900.0,1004.0,,54,,52.0,,53.0,,,,209,$258,Bowling Green Open,50.0,,965.0,1027.0,,975.0,996.0,,,,,,,,,,,,,,,,,
26,26,810.0,Garrett Gurthie,13864.0,1020.0,,50,,57.0,,51.0,,,,209,$258,Bowling Green Open,51.0,,1005.0,982.0,,995.0,985.0,,,,,,,,,,,,,,,,,
27,26,810.0,Shawn Harmon,5956.0,974.0,,51,,55.0,,51.0,,,,209,$258,Bowling Green Open,52.0,,995.0,1000.0,,995.0,975.0,,,,,,,,,,,,,,,,,
28,26,810.0,Brian Miller,28132.0,978.0,,52,,55.0,,49.0,,,,209,$258,Bowling Green Open,53.0,,985.0,1000.0,,1015.0,965.0,,,,,,,,,,,,,,,,,
29,30,770.0,Brad Schick,7992.0,1011.0,,54,,56.0,,51.0,,,,210,$240,Bowling Green Open,49.0,,965.0,991.0,,995.0,1006.0,,,,,,,,,,,,,,,,,
30,30,770.0,Todd Fanning,24707.0,967.0,,53,,54.0,,50.0,,,,210,$240,Bowling Green Open,53.0,,975.0,1009.0,,1005.0,965.0,,,,,,,,,,,,,,,,,
31,30,770.0,Dana Vicich,26228.0,974.0,,48,,57.0,,52.0,,,,210,$240,Bowling Green Open,53.0,,1025.0,982.0,,985.0,965.0,,,,,,,,,,,,,,,,,
32,33,740.0,Todd Alexander,15820.0,996.0,,51,,58.0,,53.0,,,,211,$217,Bowling Green Open,49.0,,995.0,973.0,,975.0,1006.0,,,,,,,,,,,,,,,,,
33,33,740.0,Tyler Horne,16058.0,994.0,,53,,60.0,,48.0,,,,211,$217,Bowling Green Open,50.0,,975.0,955.0,,1025.0,996.0,,,,,,,,,,,,,,,,,
34,33,740.0,Matthew Blakely,15410.0,1009.0,,58,,53.0,,48.0,,,,211,$217,Bowling Green Open,52.0,,926.0,1018.0,,1025.0,975.0,,,,,,,,,,,,,,,,,
35,33,740.0,Michael Young,7808.0,962.0,,53,,55.0,,51.0,,,,211,$217,Bowling Green Open,52.0,,975.0,1000.0,,995.0,975.0,,,,,,,,,,,,,,,,,
36,33,740.0,Hunter Hakanson,11500.0,975.0,,51,,57.0,,51.0,,,,211,$217,Bowling Green Open,52.0,,995.0,982.0,,995.0,975.0,,,,,,,,,,,,,,,,,
37,33,740.0,Tony Hoel,16099.0,978.0,,51,,57.0,,51.0,,,,211,$217,Bowling Green Open,52.0,,995.0,982.0,,995.0,975.0,,,,,,,,,,,,,,,,,
38,33,740.0,Phil Arthur,7289.0,1005.0,,51,,54.0,,52.0,,,,211,$217,Bowling Green Open,54.0,,995.0,1009.0,,985.0,954.0,,,,,,,,,,,,,,,,,
39,33,740.0,David Harless,21564.0,981.0,,49,,57.0,,50.0,,,,211,$217,Bowling Green Open,55.0,,1015.0,982.0,,1005.0,944.0,,,,,,,,,,,,,,,,,
40,41,660.0,Keith Wert,26233.0,984.0,,52,,55.0,,54.0,,,,212,$100,Bowling Green Open,51.0,,985.0,1000.0,,965.0,985.0,,,,,,,,,,,,,,,,,
41,41,660.0,Mark Luebeck,12670.0,995.0,,54,,51.0,,56.0,,,,212,$100,Bowling Green Open,51.0,,965.0,1036.0,,945.0,985.0,,,,,,,,,,,,,,,,,
42,41,660.0,Donald Ellsworth,17407.0,991.0,,52,,56.0,,51.0,,,,212,$100,Bowling Green Open,53.0,,985.0,991.0,,995.0,965.0,,,,,,,,,,,,,,,,,
43,41,660.0,Shane Ownby,25791.0,938.0,,45,,59.0,,53.0,,,,212,$100,Bowling Green Open,55.0,,1055.0,964.0,,975.0,944.0,,,,,,,,,,,,,,,,,
44,45,620.0,Larry Bledsoe,12201.0,978.0,,51,,58.0,,53.0,,,,213,,Bowling Green Open,51.0,,995.0,973.0,,975.0,985.0,,,,,,,,,,,,,,,,,
45,45,620.0,Jesse Reid,11775.0,1001.0,,54,,56.0,,50.0,,,,213,,Bowling Green Open,53.0,,965.0,991.0,,1005.0,965.0,,,,,,,,,,,,,,,,,
46,45,620.0,Zac Cobus,20165.0,960.0,,51,,57.0,,51.0,,,,213,,Bowling Green Open,54.0,,995.0,982.0,,995.0,954.0,,,,,,,,,,,,,,,,,
47,45,620.0,Shane Rose,20611.0,985.0,,48,,59.0,,49.0,,,,213,,Bowling Green Open,57.0,,1025.0,964.0,,1015.0,923.0,,,,,,,,,,,,,,,,,
48,49,580.0,Greg Schwartz,28464.0,965.0,,57,,57.0,,51.0,,,,214,,Bowling Green Open,49.0,,936.0,982.0,,995.0,1006.0,,,,,,,,,,,,,,,,,
49,49,580.0,Matt Dollar,26045.0,985.0,,55,,59.0,,50.0,,,,214,,Bowling Green Open,50.0,,955.0,964.0,,1005.0,996.0,,,,,,,,,,,,,,,,,
50,49,580.0,Jeff Kuehle,25330.0,976.0,,51,,59.0,,52.0,,,,214,,Bowling Green Open,52.0,,995.0,964.0,,985.0,975.0,,,,,,,,,,,,,,,,,
51,52,550.0,Kris Hutter,18874.0,985.0,,55,,57.0,,53.0,,,,215,,Bowling Green Open,50.0,,955.0,982.0,,975.0,996.0,,,,,,,,,,,,,,,,,
52,52,550.0,John Knudson,12203.0,975.0,,52,,57.0,,55.0,,,,215,,Bowling Green Open,51.0,,985.0,982.0,,955.0,985.0,,,,,,,,,,,,,,,,,
53,52,550.0,Mark Lawrence,26768.0,968.0,,56,,54.0,,53.0,,,,215,,Bowling Green Open,52.0,,945.0,1009.0,,975.0,975.0,,,,,,,,,,,,,,,,,
54,52,550.0,Mike Grider,9864.0,984.0,,50,,57.0,,53.0,,,,215,,Bowling Green Open,55.0,,1005.0,982.0,,975.0,944.0,,,,,,,,,,,,,,,,,
55,56,510.0,Brett Rousseau,5037.0,994.0,,52,,61.0,,56.0,,,,216,,Bowling Green Open,47.0,,985.0,946.0,,945.0,1027.0,,,,,,,,,,,,,,,,,
56,56,510.0,Zachary Vaughn,24946.0,974.0,,52,,60.0,,56.0,,,,216,,Bowling Green Open,48.0,,985.0,955.0,,945.0,1017.0,,,,,,,,,,,,,,,,,
57,56,510.0,Will Cralle,12813.0,966.0,,57,,58.0,,50.0,,,,216,,Bowling Green Open,51.0,,936.0,973.0,,1005.0,985.0,,,,,,,,,,,,,,,,,
58,56,510.0,Ziggy Bierekoven,29879.0,986.0,,51,,58.0,,56.0,,,,216,,Bowling Green Open,51.0,,995.0,973.0,,945.0,985.0,,,,,,,,,,,,,,,,,
